coverage_id,layer_id,quote_id,pas_id,_pdm_last_update_timestamp,quote_name,new_renewal,section,coverage,subcoveragecode,inception_date,expiry_date,exposure,exposure_type,limit,limit_type,excess,deductible_value,deductible_type,claims_trigger,policy_coverage_jurisdiction,primary_coverage
Q00218-L1-C1,Q00218-L1,Q00218,PAS-000218,2026-04-25 22:00:00.000,Fenwick Holdings Ltd 2025,Renewal,Directors and Officers,Side B/C,SC-794,2025-03-16,2026-03-16,2726385.87,TIV,729242.37,Each Claim,38921.92,10868.65,Each and Every Loss,Occurrence,Worldwide excl. US,true
Q00219-L1-C1,Q00219-L1,Q00219,PAS-000219,2026-04-25 22:00:00.000,Fenwick Technologies Inc 2025,Renewal,Contingency,Non-Appearance,SC-283,2025-08-22,2026-08-22,2597056.14,Turnover,260125.11,Aggregate,17121.26,9904.0,Aggregate,Occurrence,US excl. Worldwide,true
Q00219-L1-C2,Q00219-L1,Q00219,PAS-000219,2026-04-25 22:00:00.000,Fenwick Technologies Inc 2025,Renewal,Contingency,Event Cancellation,SC-414,2025-08-22,2026-08-22,13251400.66,Wage Roll,2479183.89,Each and Every Loss,318549.79,114884.07,Each and Every Loss,Claims Made,US excl. Worldwide,false
Q00219-L2-C1,Q00219-L2,Q00219,PAS-000219,2026-04-25 22:00:00.000,Fenwick Technologies Inc 2025,Renewal,Contingency,Non-Appearance,SC-431,2025-08-22,2026-08-22,7654451.04,TIV,1485018.14,Each Claim,56579.69,40080.01,Each and Every Loss,Losses Discovered,US excl. Worldwide,true
Q00220-L1-C1,Q00220-L1,Q00220,PAS-000220,2026-04-25 22:00:00.000,Langford Holdings Ltd 2025,New,European Professional Indemnity,Professional Indemnity,SC-334,2025-01-01,2026-01-01,5989355.47,Number of Insureds,2596749.62,Each Claim,130655.83,80229.28,Aggregate,Losses Discovered,Worldwide excl. US,true
Q00220-L1-C2,Q00220-L1,Q00220,PAS-000220,2026-04-25 22:00:00.000,Langford Holdings Ltd 2025,New,European Professional Indemnity,Cyber,SC-844,2025-01-01,2026-01-01,872181.98,TIV,409733.3,Aggregate,43743.63,9885.68,Each and Every Loss,Occurrence,Worldwide excl. US,false
Q00220-L2-C1,Q00220-L2,Q00220,PAS-000220,2026-04-25 22:00:00.000,Langford Holdings Ltd 2025,New,European Professional Indemnity,Cyber,SC-761,2025-01-01,2026-01-01,7576807.14,Turnover,1429043.39,Aggregate,165564.0,40872.12,Each and Every Loss,Occurrence,Worldwide excl. US,true
Q00221-L1-C1,Q00221-L1,Q00221,PAS-000221,2026-04-25 22:00:00.000,Bridgeford Technologies Inc 2025,New,European Professional Indemnity,Professional Indemnity,SC-124,2025-03-01,2026-03-01,2327138.11,Wage Roll,919619.52,Each Claim,6861.31,1797.4,Aggregate,Occurrence,Worldwide excl. US,true
Q00221-L1-C2,Q00221-L1,Q00221,PAS-000221,2026-04-25 22:00:00.000,Bridgeford Technologies Inc 2025,New,European Professional Indemnity,Cyber,SC-176,2025-03-01,2026-03-01,2310892.57,Wage Roll,454225.14,Each Claim,23223.27,12917.55,Aggregate,Occurrence,Worldwide,false
Q00221-L2-C1,Q00221-L2,Q00221,PAS-000221,2026-04-25 22:00:00.000,Bridgeford Technologies Inc 2025,New,European Professional Indemnity,Professional Indemnity,SC-355,2025-03-01,2026-03-01,24567297.56,Number of Insureds,3001830.82,Each and Every Loss,521042.79,109325.5,Aggregate,Losses Discovered,UK only,true
Q00222-L1-C1,Q00222-L1,Q00222,PAS-000222,2026-04-25 22:00:00.000,Langford Resources Ltd 2024,Renewal,European Professional Indemnity,Cyber,SC-237,2024-09-28,2025-09-28,18788449.06,TIV,1440934.44,Aggregate,12809.13,5402.95,Aggregate,Claims Made,UK only,true
Q00222-L2-C1,Q00222-L2,Q00222,PAS-000222,2026-04-25 22:00:00.000,Langford Resources Ltd 2024,Renewal,European Professional Indemnity,Professional Indemnity,SC-675,2024-09-28,2025-09-28,4483812.58,Wage Roll,2195859.51,Each Claim,348099.28,81005.26,Aggregate,Losses Discovered,US excl. Worldwide,true
Q00222-L2-C2,Q00222-L2,Q00222,PAS-000222,2026-04-25 22:00:00.000,Langford Resources Ltd 2024,Renewal,European Professional Indemnity,Cyber,SC-991,2024-09-28,2025-09-28,9466607.61,TIV,2913158.46,Each Claim,228387.53,111797.03,Each and Every Loss,Claims Made,Worldwide,false
Q00223-L1-C1,Q00223-L1,Q00223,PAS-000223,2026-04-25 22:00:00.000,Glenshire Resources Ltd 2025,Renewal,Directors and Officers,Entity Securities,SC-579,2025-10-15,2026-10-15,7414229.43,Number of Insureds,2744237.71,Each Claim,198449.69,44961.87,Each and Every Loss,Claims Made,Worldwide excl. US,true
Q00223-L2-C1,Q00223-L2,Q00223,PAS-000223,2026-04-25 22:00:00.000,Glenshire Resources Ltd 2025,Renewal,Directors and Officers,Side A,SC-537,2025-10-15,2026-10-15,2088846.23,Turnover,741437.98,Each and Every Loss,53204.62,26320.27,Each and Every Loss,Losses Discovered,UK only,true
Q00223-L3-C1,Q00223-L3,Q00223,PAS-000223,2026-04-25 22:00:00.000,Glenshire Resources Ltd 2025,Renewal,Directors and Officers,Side B/C,SC-547,2025-10-15,2026-10-15,6226718.65,Turnover,2569948.39,Each Claim,445962.63,103072.29,Aggregate,Claims Made,EU only,true
Q00224-L1-C1,Q00224-L1,Q00224,PAS-000224,2026-04-25 22:00:00.000,Langford Holdings Ltd 2025,New,Contingency,Event Cancellation,SC-917,2025-05-27,2026-05-27,6684915.34,Turnover,2063412.51,Each Claim,260690.61,66203.18,Each and Every Loss,Losses Discovered,US excl. Worldwide,true
Q00224-L1-C2,Q00224-L1,Q00224,PAS-000224,2026-04-25 22:00:00.000,Langford Holdings Ltd 2025,New,Contingency,Non-Appearance,SC-937,2025-05-27,2026-05-27,1619936.62,Number of Insureds,455323.95,Each Claim,64110.35,19452.72,Each and Every Loss,Claims Made,UK only,false
Q00224-L2-C1,Q00224-L2,Q00224,PAS-000224,2026-04-25 22:00:00.000,Langford Holdings Ltd 2025,New,Contingency,Non-Appearance,SC-688,2025-05-27,2026-05-27,700328.01,TIV,267890.49,Aggregate,11378.3,8806.03,Aggregate,Claims Made,UK only,true
Q00224-L2-C2,Q00224-L2,Q00224,PAS-000224,2026-04-25 22:00:00.000,Langford Holdings Ltd 2025,New,Contingency,Event Cancellation,SC-365,2025-05-27,2026-05-27,9305125.72,Turnover,1695544.69,Each and Every Loss,136981.38,53512.74,Aggregate,Occurrence,US excl. Worldwide,false
Q00225-L1-C1,Q00225-L1,Q00225,PAS-000225,2026-04-25 22:00:00.000,Maitland Technologies Inc 2025,Renewal,Contingency,Event Cancellation,SC-311,2025-02-25,2026-02-25,1144733.59,TIV,331473.55,Each Claim,19720.17,10947.58,Each and Every Loss,Claims Made,US excl. Worldwide,true
Q00225-L2-C1,Q00225-L2,Q00225,PAS-000225,2026-04-25 22:00:00.000,Maitland Technologies Inc 2025,Renewal,Contingency,Non-Appearance,SC-991,2025-02-25,2026-02-25,2107151.91,Turnover,201029.5,Each and Every Loss,26066.14,5455.47,Aggregate,Claims Made,Worldwide excl. US,true
Q00225-L2-C2,Q00225-L2,Q00225,PAS-000225,2026-04-25 22:00:00.000,Maitland Technologies Inc 2025,Renewal,Contingency,Event Cancellation,SC-240,2025-02-25,2026-02-25,3746507.88,TIV,539359.5,Each and Every Loss,23048.0,8545.37,Each and Every Loss,Occurrence,Worldwide,false
Q00226-L1-C1,Q00226-L1,Q00226,PAS-000226,2026-04-25 22:00:00.000,Drummond Resources Ltd 2025,Renewal,Cash in Transit and Specie,Vault,SC-508,2025-08-10,2026-08-10,9703996.02,Wage Roll,4127796.16,Aggregate,222062.28,79999.1,Each and Every Loss,Occurrence,UK only,true
Q00226-L1-C2,Q00226-L1,Q00226,PAS-000226,2026-04-25 22:00:00.000,Drummond Resources Ltd 2025,Renewal,Cash in Transit and Specie,Cash in Transit,SC-858,2025-08-10,2026-08-10,8618942.94,Turnover,2720118.89,Each and Every Loss,94291.95,19334.11,Each and Every Loss,Claims Made,UK only,false
Q00226-L2-C1,Q00226-L2,Q00226,PAS-000226,2026-04-25 22:00:00.000,Drummond Resources Ltd 2025,Renewal,Cash in Transit and Specie,Vault,SC-567,2025-08-10,2026-08-10,25476470.7,TIV,6033020.36,Aggregate,92980.87,68209.6,Aggregate,Losses Discovered,Worldwide,true
Q00226-L2-C2,Q00226-L2,Q00226,PAS-000226,2026-04-25 22:00:00.000,Drummond Resources Ltd 2025,Renewal,Cash in Transit and Specie,Cash in Transit,SC-334,2025-08-10,2026-08-10,13226837.71,TIV,3161297.26,Aggregate,212996.59,152111.73,Each and Every Loss,Occurrence,Worldwide excl. US,false
Q00226-L3-C1,Q00226-L3,Q00226,PAS-000226,2026-04-25 22:00:00.000,Drummond Resources Ltd 2025,Renewal,Cash in Transit and Specie,Cash in Transit,SC-678,2025-08-10,2026-08-10,5520478.14,TIV,2452051.85,Each and Every Loss,21158.97,4356.44,Each and Every Loss,Claims Made,US excl. Worldwide,true
Q00226-L3-C2,Q00226-L3,Q00226,PAS-000226,2026-04-25 22:00:00.000,Drummond Resources Ltd 2025,Renewal,Cash in Transit and Specie,Vault,SC-524,2025-08-10,2026-08-10,16719944.7,Wage Roll,1891011.77,Each Claim,52508.08,45423.66,Aggregate,Occurrence,EU only,false
Q00227-L1-C1,Q00227-L1,Q00227,PAS-000227,2026-04-25 22:00:00.000,Maitland Partners LLP 2025,Renewal,European Professional Indemnity,Professional Indemnity,SC-609,2025-01-12,2026-01-12,5364799.57,Wage Roll,684489.39,Aggregate,155984.7,32087.69,Each and Every Loss,Claims Made,Worldwide,true
Q00227-L1-C2,Q00227-L1,Q00227,PAS-000227,2026-04-25 22:00:00.000,Maitland Partners LLP 2025,Renewal,European Professional Indemnity,Cyber,SC-135,2025-01-12,2026-01-12,6677694.47,Turnover,1455289.02,Each and Every Loss,214339.37,61456.6,Aggregate,Claims Made,UK only,false
Q00228-L1-C1,Q00228-L1,Q00228,PAS-000228,2026-04-25 22:00:00.000,Fenwick Capital LLC 2025,Renewal,Cash in Transit and Specie,Cash in Transit,SC-328,2025-01-17,2026-01-17,13252639.77,Wage Roll,6110919.69,Each and Every Loss,50249.44,20034.49,Each and Every Loss,Claims Made,Worldwide excl. US,true
Q00229-L1-C1,Q00229-L1,Q00229,PAS-000229,2026-04-25 22:00:00.000,Maitland Resources Ltd 2025,Renewal,Contingency,Event Cancellation,SC-580,2025-07-02,2026-07-02,8137238.08,Number of Insureds,2148720.85,Each and Every Loss,467609.74,105684.99,Each and Every Loss,Occurrence,UK only,true
Q00229-L1-C2,Q00229-L1,Q00229,PAS-000229,2026-04-25 22:00:00.000,Maitland Resources Ltd 2025,Renewal,Contingency,Non-Appearance,SC-866,2025-07-02,2026-07-02,4822235.26,TIV,2193138.35,Each Claim,68278.76,29796.46,Each and Every Loss,Occurrence,UK only,false
Q00229-L2-C1,Q00229-L2,Q00229,PAS-000229,2026-04-25 22:00:00.000,Maitland Resources Ltd 2025,Renewal,Contingency,Event Cancellation,SC-207,2025-07-02,2026-07-02,5531680.68,Turnover,2622183.19,Each Claim,41992.22,31602.66,Aggregate,Occurrence,EU only,true
Q00229-L2-C2,Q00229-L2,Q00229,PAS-000229,2026-04-25 22:00:00.000,Maitland Resources Ltd 2025,Renewal,Contingency,Non-Appearance,SC-632,2025-07-02,2026-07-02,8389656.25,TIV,1362484.01,Aggregate,70945.14,18097.69,Aggregate,Losses Discovered,EU only,false
Q00229-L3-C1,Q00229-L3,Q00229,PAS-000229,2026-04-25 22:00:00.000,Maitland Resources Ltd 2025,Renewal,Contingency,Non-Appearance,SC-913,2025-07-02,2026-07-02,5167836.71,Turnover,1239812.75,Each Claim,137371.2,41408.37,Aggregate,Losses Discovered,Worldwide,true
Q00230-L1-C1,Q00230-L1,Q00230,PAS-000230,2026-04-25 22:00:00.000,Bridgeford Partners LLP 2025,Renewal,General Aviation,Hull,SC-685,2025-06-20,2026-06-20,2941742.17,Wage Roll,1443774.05,Each and Every Loss,8694.02,2456.96,Aggregate,Occurrence,Worldwide,true
Q00231-L1-C1,Q00231-L1,Q00231,PAS-000231,2026-04-25 22:00:00.000,Hartwell Holdings Ltd 2025,Renewal,Cash in Transit and Specie,Vault,SC-658,2025-06-09,2026-06-09,2005861.08,Number of Insureds,667792.91,Each and Every Loss,90665.26,27401.2,Aggregate,Losses Discovered,Worldwide excl. US,true
Q00232-L1-C1,Q00232-L1,Q00232,PAS-000232,2026-04-25 22:00:00.000,Langford Partners LLP 2025,New,Directors and Officers,Side B/C,SC-926,2025-03-10,2026-03-10,5487481.35,TIV,565312.69,Aggregate,33823.35,8302.16,Each and Every Loss,Occurrence,Worldwide excl. US,true
Q00233-L1-C1,Q00233-L1,Q00233,PAS-000233,2026-04-25 22:00:00.000,Inverness Holdings Ltd 2025,Renewal,Cash in Transit and Specie,Vault,SC-656,2025-05-08,2026-05-08,5821798.9,TIV,543910.5,Each and Every Loss,94693.69,23363.41,Aggregate,Occurrence,Worldwide,true
Q00233-L2-C1,Q00233-L2,Q00233,PAS-000233,2026-04-25 22:00:00.000,Inverness Holdings Ltd 2025,Renewal,Cash in Transit and Specie,Cash in Transit,SC-414,2025-05-08,2026-05-08,1675304.1,Turnover,155070.48,Each Claim,32679.83,7564.23,Aggregate,Claims Made,Worldwide excl. US,true
Q00234-L1-C1,Q00234-L1,Q00234,PAS-000234,2026-04-25 22:00:00.000,Carrington Resources Ltd 2025,Renewal,General Aviation,Liability,SC-894,2025-01-23,2026-01-23,351891.72,Number of Insureds,30732.56,Each Claim,4034.13,1336.29,Each and Every Loss,Claims Made,US excl. Worldwide,true
Q00235-L1-C1,Q00235-L1,Q00235,PAS-000235,2026-04-25 22:00:00.000,Jamieson Resources Ltd 2024,New,General Aviation,Hull,SC-652,2024-08-15,2025-08-15,15408140.47,Wage Roll,5855641.07,Each Claim,365594.13,107409.37,Each and Every Loss,Losses Discovered,Worldwide excl. US,true
Q00235-L1-C2,Q00235-L1,Q00235,PAS-000235,2026-04-25 22:00:00.000,Jamieson Resources Ltd 2024,New,General Aviation,War,SC-653,2024-08-15,2025-08-15,6732722.23,Wage Roll,1945026.45,Each Claim,52709.19,37634.58,Each and Every Loss,Losses Discovered,US excl. Worldwide,false
Q00235-L2-C1,Q00235-L2,Q00235,PAS-000235,2026-04-25 22:00:00.000,Jamieson Resources Ltd 2024,New,General Aviation,War,SC-587,2024-08-15,2025-08-15,55490665.22,Number of Insureds,13362545.34,Aggregate,174269.91,145753.43,Aggregate,Losses Discovered,UK only,true
Q00236-L1-C1,Q00236-L1,Q00236,PAS-000236,2026-04-25 22:00:00.000,Northwood Technologies Inc 2024,Renewal,Contingency,Non-Appearance,SC-243,2024-12-16,2025-12-16,2487235.23,TIV,460130.92,Each and Every Loss,8234.8,2148.19,Each and Every Loss,Claims Made,UK only,true
Q00237-L1-C1,Q00237-L1,Q00237,PAS-000237,2026-04-25 22:00:00.000,Eastleigh Resources Ltd 2025,Renewal,Contingency,Event Cancellation,SC-500,2025-02-09,2026-02-09,21073010.36,Wage Roll,5614259.94,Aggregate,242950.76,49699.65,Each and Every Loss,Losses Discovered,UK only,true
Q00237-L2-C1,Q00237-L2,Q00237,PAS-000237,2026-04-25 22:00:00.000,Eastleigh Resources Ltd 2025,Renewal,Contingency,Event Cancellation,SC-245,2025-02-09,2026-02-09,5041806.66,Number of Insureds,765534.21,Each and Every Loss,56794.26,36365.52,Each and Every Loss,Claims Made,UK only,true
Q00238-L1-C1,Q00238-L1,Q00238,PAS-000238,2026-04-25 22:00:00.000,Northwood Industries Inc 2025,Renewal,Cash in Transit and Specie,Vault,SC-582,2025-02-03,2026-02-03,12657898.4,TIV,4965226.06,Each Claim,11144.07,7585.29,Each and Every Loss,Losses Discovered,EU only,true
Q00239-L1-C1,Q00239-L1,Q00239,PAS-000239,2026-04-25 22:00:00.000,Langford Partners LLP 2025,Renewal,Contingency,Event Cancellation,SC-490,2025-01-23,2026-01-23,3189396.13,Turnover,338678.86,Each Claim,35690.28,12667.5,Aggregate,Occurrence,Worldwide,true
Q00240-L1-C1,Q00240-L1,Q00240,PAS-000240,2026-04-25 22:00:00.000,Glenshire Group plc 2025,Renewal,Contingency,Non-Appearance,SC-190,2025-08-24,2026-08-24,2451763.91,Number of Insureds,247081.19,Aggregate,19689.79,5895.3,Each and Every Loss,Losses Discovered,Worldwide,true
Q00241-L1-C1,Q00241-L1,Q00241,PAS-000241,2026-04-25 22:00:00.000,Carrington Group plc 2025,Renewal,European Professional Indemnity,Cyber,SC-436,2025-07-31,2026-07-31,13699797.99,Turnover,5843225.55,Aggregate,756674.45,281637.49,Aggregate,Occurrence,EU only,true
Q00241-L1-C2,Q00241-L1,Q00241,PAS-000241,2026-04-25 22:00:00.000,Carrington Group plc 2025,Renewal,European Professional Indemnity,Professional Indemnity,SC-348,2025-07-31,2026-07-31,1694551.82,Turnover,404727.45,Each and Every Loss,83799.87,16989.86,Each and Every Loss,Losses Discovered,UK only,false
Q00241-L2-C1,Q00241-L2,Q00241,PAS-000241,2026-04-25 22:00:00.000,Carrington Group plc 2025,Renewal,European Professional Indemnity,Cyber,SC-210,2025-07-31,2026-07-31,1440648.18,Number of Insureds,139432.35,Each Claim,20991.16,5474.84,Aggregate,Claims Made,EU only,true
Q00241-L2-C2,Q00241-L2,Q00241,PAS-000241,2026-04-25 22:00:00.000,Carrington Group plc 2025,Renewal,European Professional Indemnity,Professional Indemnity,SC-788,2025-07-31,2026-07-31,2242984.94,Turnover,708007.99,Each and Every Loss,136011.38,28239.89,Each and Every Loss,Occurrence,EU only,false
Q00242-L1-C1,Q00242-L1,Q00242,PAS-000242,2026-04-25 22:00:00.000,Glenshire Capital LLC 2025,Renewal,Directors and Officers,Entity Securities,SC-785,2025-02-22,2026-02-22,11830950.94,Number of Insureds,2687818.08,Aggregate,240631.77,100715.71,Each and Every Loss,Occurrence,UK only,true
Q00243-L1-C1,Q00243-L1,Q00243,PAS-000243,2026-04-25 22:00:00.000,Glenshire Group plc 2025,Renewal,Contingency,Event Cancellation,SC-846,2025-02-24,2026-02-24,2757946.95,TIV,406018.86,Each and Every Loss,14094.61,4001.78,Aggregate,Occurrence,Worldwide,true
Q00244-L1-C1,Q00244-L1,Q00244,PAS-000244,2026-04-25 22:00:00.000,Fenwick Resources Ltd 2025,Renewal,Directors and Officers,Side B/C,SC-887,2025-04-04,2026-04-04,1922441.84,Turnover,400964.28,Aggregate,40807.96,19372.12,Aggregate,Losses Discovered,Worldwide excl. US,true
Q00244-L1-C2,Q00244-L1,Q00244,PAS-000244,2026-04-25 22:00:00.000,Fenwick Resources Ltd 2025,Renewal,Directors and Officers,Entity Securities,SC-964,2025-04-04,2026-04-04,16214985.49,TIV,6601744.24,Each Claim,303521.03,74333.46,Aggregate,Occurrence,US excl. Worldwide,false
Q00244-L2-C1,Q00244-L2,Q00244,PAS-000244,2026-04-25 22:00:00.000,Fenwick Resources Ltd 2025,Renewal,Directors and Officers,Side B/C,SC-754,2025-04-04,2026-04-04,8750812.03,Wage Roll,2864851.58,Aggregate,463712.36,106724.62,Aggregate,Claims Made,Worldwide,true
Q00245-L1-C1,Q00245-L1,Q00245,PAS-000245,2026-04-25 22:00:00.000,Carrington Partners LLP 2025,Renewal,Contingency,Non-Appearance,SC-925,2025-07-24,2026-07-24,2467181.23,Wage Roll,813700.74,Aggregate,105932.55,26310.42,Aggregate,Occurrence,Worldwide excl. US,true
Q00245-L1-C2,Q00245-L1,Q00245,PAS-000245,2026-04-25 22:00:00.000,Carrington Partners LLP 2025,Renewal,Contingency,Event Cancellation,SC-403,2025-07-24,2026-07-24,2082866.54,Wage Roll,253376.17,Each Claim,2495.37,2345.91,Aggregate,Losses Discovered,EU only,false
Q00245-L2-C1,Q00245-L2,Q00245,PAS-000245,2026-04-25 22:00:00.000,Carrington Partners LLP 2025,Renewal,Contingency,Event Cancellation,SC-645,2025-07-24,2026-07-24,7173748.44,Number of Insureds,2355227.27,Aggregate,15270.94,11118.63,Each and Every Loss,Losses Discovered,Worldwide excl. US,true
Q00245-L2-C2,Q00245-L2,Q00245,PAS-000245,2026-04-25 22:00:00.000,Carrington Partners LLP 2025,Renewal,Contingency,Non-Appearance,SC-553,2025-07-24,2026-07-24,3615165.62,TIV,807476.42,Each Claim,135086.81,34241.41,Each and Every Loss,Occurrence,US excl. Worldwide,false
Q00245-L3-C1,Q00245-L3,Q00245,PAS-000245,2026-04-25 22:00:00.000,Carrington Partners LLP 2025,Renewal,Contingency,Event Cancellation,SC-550,2025-07-24,2026-07-24,7645355.08,Number of Insureds,2267568.34,Each and Every Loss,160146.03,76436.43,Each and Every Loss,Claims Made,US excl. Worldwide,true
Q00245-L3-C2,Q00245-L3,Q00245,PAS-000245,2026-04-25 22:00:00.000,Carrington Partners LLP 2025,Renewal,Contingency,Non-Appearance,SC-681,2025-07-24,2026-07-24,3293614.57,Number of Insureds,183086.3,Aggregate,2566.07,2369.2,Aggregate,Losses Discovered,EU only,false
Q00246-L1-C1,Q00246-L1,Q00246,PAS-000246,2026-04-25 22:00:00.000,Northwood Capital LLC 2024,New,General Aviation,Hull,SC-922,2024-12-30,2025-12-30,2859251.36,Number of Insureds,673484.09,Each Claim,95237.1,28654.95,Aggregate,Losses Discovered,Worldwide excl. US,true
Q00246-L2-C1,Q00246-L2,Q00246,PAS-000246,2026-04-25 22:00:00.000,Northwood Capital LLC 2024,New,General Aviation,Liability,SC-231,2024-12-30,2025-12-30,1147986.72,Wage Roll,541407.73,Aggregate,21939.14,9034.79,Each and Every Loss,Losses Discovered,EU only,true
Q00246-L2-C2,Q00246-L2,Q00246,PAS-000246,2026-04-25 22:00:00.000,Northwood Capital LLC 2024,New,General Aviation,War,SC-333,2024-12-30,2025-12-30,23851532.52,Number of Insureds,2229632.53,Each Claim,506389.16,102466.09,Aggregate,Claims Made,EU only,false
Q00247-L1-C1,Q00247-L1,Q00247,PAS-000247,2026-04-25 22:00:00.000,Inverness Technologies Inc 2025,Renewal,Contingency,Non-Appearance,SC-559,2025-01-04,2026-01-04,1395919.14,Number of Insureds,103215.18,Each and Every Loss,9661.48,3232.85,Each and Every Loss,Claims Made,EU only,true
Q00247-L1-C2,Q00247-L1,Q00247,PAS-000247,2026-04-25 22:00:00.000,Inverness Technologies Inc 2025,Renewal,Contingency,Event Cancellation,SC-683,2025-01-04,2026-01-04,6634092.95,Wage Roll,2000498.91,Each and Every Loss,18266.08,7641.39,Aggregate,Claims Made,Worldwide excl. US,false
Q00248-L1-C1,Q00248-L1,Q00248,PAS-000248,2026-04-25 22:00:00.000,Fenwick Technologies Inc 2025,Renewal,Cash in Transit and Specie,Vault,SC-417,2025-08-29,2026-08-29,22990814.81,Wage Roll,8532477.29,Aggregate,815802.17,213735.83,Each and Every Loss,Losses Discovered,UK only,true
Q00248-L2-C1,Q00248-L2,Q00248,PAS-000248,2026-04-25 22:00:00.000,Fenwick Technologies Inc 2025,Renewal,Cash in Transit and Specie,Vault,SC-154,2025-08-29,2026-08-29,2960901.92,Number of Insureds,588449.53,Each and Every Loss,76654.74,17019.73,Aggregate,Claims Made,EU only,true
Q00249-L1-C1,Q00249-L1,Q00249,PAS-000249,2026-04-25 22:00:00.000,Eastleigh Group plc 2025,Renewal,Directors and Officers,Entity Securities,SC-354,2025-06-25,2026-06-25,5190221.12,Number of Insureds,2068715.29,Each Claim,11625.76,9267.13,Each and Every Loss,Losses Discovered,US excl. Worldwide,true
Q00250-L1-C1,Q00250-L1,Q00250,PAS-000250,2026-04-25 22:00:00.000,Jamieson Industries Inc 2025,Renewal,General Aviation,War,SC-687,2025-03-11,2026-03-11,1322142.6,Turnover,563342.13,Aggregate,6494.43,1377.31,Each and Every Loss,Claims Made,UK only,true
Q00250-L1-C2,Q00250-L1,Q00250,PAS-000250,2026-04-25 22:00:00.000,Jamieson Industries Inc 2025,Renewal,General Aviation,Hull,SC-281,2025-03-11,2026-03-11,3151738.45,TIV,1299182.13,Each and Every Loss,74098.55,25572.12,Each and Every Loss,Occurrence,Worldwide excl. US,false
Q00250-L2-C1,Q00250-L2,Q00250,PAS-000250,2026-04-25 22:00:00.000,Jamieson Industries Inc 2025,Renewal,General Aviation,War,SC-447,2025-03-11,2026-03-11,1174008.69,Number of Insureds,523113.67,Each and Every Loss,23173.24,13331.24,Each and Every Loss,Occurrence,Worldwide,true
Q00250-L2-C2,Q00250-L2,Q00250,PAS-000250,2026-04-25 22:00:00.000,Jamieson Industries Inc 2025,Renewal,General Aviation,Liability,SC-101,2025-03-11,2026-03-11,3271735.06,Turnover,543093.37,Each Claim,29775.21,23942.68,Aggregate,Claims Made,US excl. Worldwide,false
